t,NT,Nb,Q,PT,PB,x (m),v (m/s),a (m/s2)
0.00925,-1.93842E+24,2.55183E+24,2.76011E+26,20640151.36,35014601.89,0.037319812,20.09747703,8659.528697
0.00926,-1.94118E+24,2.55459E+24,2.76014E+26,20639962.85,35089938.21,0.03752122,20.18421238,8687.55101
0.00927,-1.94394E+24,2.55735E+24,2.76017E+26,20639774.06,35165355.97,0.037723497,20.27122825,8715.633758
0.00928,-1.9467E+24,2.56011E+24,2.76019E+26,20639585.01,35240855.17,0.037926646,20.35852525,8743.777005
0.00929,-1.94946E+24,2.56287E+24,2.76022E+26,20639395.69,35316435.82,0.038130669,20.44610399,8771.980817
0.0093,-1.95222E+24,2.56563E+24,2.76025E+26,20639206.1,35392097.92,0.038335569,20.53396507,8800.245259
0.00931,-1.95498E+24,2.56839E+24,2.76028E+26,20639016.25,35467841.46,0.038541349,20.6221091,8828.570397
0.00932,-1.95774E+24,2.57115E+24,2.7603E+26,20638826.12,35543666.44,0.038748012,20.71053668,8856.956296
0.00933,-1.9605E+24,2.57391E+24,2.76033E+26,20638635.73,35619572.87,0.038955561,20.79924843,8885.40302
0.00934,-1.96326E+24,2.57667E+24,2.76036E+26,20638445.07,35695560.75,0.039163998,20.88824494,8913.910636
0.00935,-1.96602E+24,2.57943E+24,2.76039E+26,20638254.14,35771630.08,0.039373327,20.97752684,8942.479209
0.00936,-1.96878E+24,2.58219E+24,2.76041E+26,20638062.94,35847780.86,0.03958355,21.06709473,8971.108804
0.00937,-1.97154E+24,2.58495E+24,2.76044E+26,20637871.47,35924013.09,0.039794669,21.15694922,8999.799486
0.00938,-1.9743E+24,2.58771E+24,2.76047E+26,20637679.74,36000326.77,0.040006689,21.24709093,9028.55132
0.00939,-1.97706E+24,2.59047E+24,2.76049E+26,20637487.73,36076721.9,0.040219612,21.33752045,9057.364373
0.0094,-1.97982E+24,2.59323E+24,2.76052E+26,20637295.46,36153198.48,0.040433441,21.42823842,9086.238709
0.00941,-1.98258E+24,2.596E+24,2.76055E+26,20637102.92,36229756.52,0.040648178,21.51924543,9115.174393
0.00942,-1.98534E+24,2.59876E+24,2.76058E+26,20636910.12,36306396.01,0.040863827,21.61054211,9144.171491
0.00943,-1.9881E+24,2.60152E+24,2.7606E+26,20636717.04,36383116.95,0.04108039,21.70212907,9173.230068
0.00944,-1.99087E+24,2.60428E+24,2.76063E+26,20636523.7,36459919.35,0.04129787,21.79400692,9202.35019
0.00945,-1.99363E+24,2.60704E+24,2.76066E+26,20636330.08,36536803.21,0.041516271,21.88617628,9231.531921
0.00946,-1.99639E+24,2.6098E+24,2.76069E+26,20636136.2,36613768.53,0.041735595,21.97863776,9260.775328
0.00947,-1.99915E+24,2.61256E+24,2.76071E+26,20635942.05,36690815.3,0.041955845,22.07139199,9290.080475
0.00948,-2.00191E+24,2.61532E+24,2.76074E+26,20635747.64,36767943.53,0.042177024,22.16443958,9319.447427
0.00949,-2.00467E+24,2.61808E+24,2.76077E+26,20635552.95,36845153.23,0.042399134,22.25778114,9348.876251
0.0095,-2.00743E+24,2.62084E+24,2.7608E+26,20635358,36922444.38,0.04262218,22.35141731,9378.367011
0.00951,-2.01019E+24,2.6236E+24,2.76082E+26,20635162.77,36999817,0.042846164,22.44534869,9407.919772
0.00952,-2.01295E+24,2.62636E+24,2.76085E+26,20634967.28,37077271.07,0.043071088,22.53957591,9437.5346
0.00953,-2.01571E+24,2.62912E+24,2.76088E+26,20634771.52,37154806.61,0.043296956,22.63409959,9467.211561
0.00954,-2.01847E+24,2.63188E+24,2.7609E+26,20634575.5,37232423.62,0.043523771,22.72892035,9496.950719
0.00955,-2.02123E+24,2.63465E+24,2.76093E+26,20634379.2,37310122.09,0.043751536,22.82403881,9526.75214
0.00956,-2.02399E+24,2.63741E+24,2.76096E+26,20634182.64,37387902.02,0.043980253,22.9194556,9556.615889
0.00957,-2.02676E+24,2.64017E+24,2.76099E+26,20633985.8,37465763.42,0.044209926,23.01517134,9586.542032
0.00958,-2.02952E+24,2.64293E+24,2.76101E+26,20633788.7,37543706.29,0.044440557,23.11118665,9616.530633
0.00959,-2.03228E+24,2.64569E+24,2.76104E+26,20633591.34,37621730.62,0.04467215,23.20750216,9646.581759
0.0096,-2.03504E+24,2.64845E+24,2.76107E+26,20633393.7,37699836.43,0.044904708,23.30411849,9676.695474
0.00961,-2.0378E+24,2.65121E+24,2.7611E+26,20633195.79,37778023.7,0.045138234,23.40103628,9706.871844
0.00962,-2.04056E+24,2.65397E+24,2.76112E+26,20632997.62,37856292.44,0.04537273,23.49825614,9737.110934
0.00963,-2.04332E+24,2.65673E+24,2.76115E+26,20632799.18,37934642.66,0.0456082,23.5957787,9767.412809
0.00964,-2.04608E+24,2.65949E+24,2.76118E+26,20632600.47,38013074.35,0.045844647,23.6936046,9797.777535
0.00965,-2.04884E+24,2.66226E+24,2.76121E+26,20632401.49,38091587.51,0.046082073,23.79173446,9828.205177
0.00966,-2.05161E+24,2.66502E+24,2.76123E+26,20632202.24,38170182.14,0.046320482,23.89016892,9858.695801
0.00967,-2.05437E+24,2.66778E+24,2.76126E+26,20632002.72,38248858.25,0.046559878,23.98890859,9889.249471
0.00968,-2.05713E+24,2.67054E+24,2.76129E+26,20631802.94,38327615.83,0.046800262,24.08795412,9919.866253
0.00969,-2.05989E+24,2.6733E+24,2.76132E+26,20631602.89,38406454.89,0.047041638,24.18730613,9950.546213
0.0097,-2.06265E+24,2.67606E+24,2.76134E+26,20631402.57,38485375.42,0.047284009,24.28696525,9981.289415
0.00971,-2.06541E+24,2.67882E+24,2.76137E+26,20631201.98,38564377.44,0.047527378,24.38693213,10012.09593
0.00972,-2.06817E+24,2.68159E+24,2.7614E+26,20631001.12,38643460.93,0.047771748,24.48720738,10042.96581
0.00973,-2.07093E+24,2.68435E+24,2.76142E+26,20630800,38722625.9,0.048017123,24.58779165,10073.89913
0.00974,-2.0737E+24,2.68711E+24,2.76145E+26,20630598.6,38801872.35,0.048263505,24.68868558,10104.89596
0.00975,-2.07646E+24,2.68987E+24,2.76148E+26,20630396.94,38881200.28,0.048510898,24.78988978,10135.95635
0.00976,-2.07922E+24,2.69263E+24,2.76151E+26,20630195.01,38960609.7,0.048759304,24.89140491,10167.08038
0.00977,-2.08198E+24,2.69539E+24,2.76153E+26,20629992.81,39040100.59,0.049008727,24.9932316,10198.26811
0.00978,-2.08474E+24,2.69815E+24,2.76156E+26,20629790.34,39119672.97,0.04925917,25.09537049,10229.51961
0.00979,-2.0875E+24,2.70092E+24,2.76159E+26,20629587.61,39199326.83,0.049510635,25.19782221,10260.83493
0.0098,-2.09027E+24,2.70368E+24,2.76162E+26,20629384.6,39279062.18,0.049763127,25.3005874,10292.21416
0.00981,-2.09303E+24,2.70644E+24,2.76164E+26,20629181.33,39358879.02,0.050016648,25.40366671,10323.65734
0.00982,-2.09579E+24,2.7092E+24,2.76167E+26,20628977.79,39438777.34,0.050271202,25.50706076,10355.16455
0.00983,-2.09855E+24,2.71196E+24,2.7617E+26,20628773.98,39518757.14,0.050526791,25.61077021,10386.73585
0.00984,-2.10131E+24,2.71472E+24,2.76173E+26,20628569.9,39598818.44,0.050783418,25.71479569,10418.37131
0.00985,-2.10407E+24,2.71749E+24,2.76175E+26,20628365.55,39678961.22,0.051041087,25.81913785,10450.07099
0.00986,-2.10684E+24,2.72025E+24,2.76178E+26,20628160.94,39759185.5,0.051299802,25.92379733,10481.83496
0.00987,-2.1096E+24,2.72301E+24,2.76181E+26,20627956.06,39839491.26,0.051559564,26.02877476,10513.66328
0.00988,-2.11236E+24,2.72577E+24,2.76183E+26,20627750.9,39919878.52,0.051820378,26.13407081,10545.55602
0.00989,-2.11512E+24,2.72853E+24,2.76186E+26,20627545.49,40000347.26,0.052082247,26.2396861,10577.51325
0.0099,-2.11788E+24,2.73129E+24,2.76189E+26,20627339.8,40080897.5,0.052345173,26.34562129,10609.53502
0.00991,-2.12064E+24,2.73406E+24,2.76192E+26,20627133.84,40161529.24,0.05260916,26.45187702,10641.62141
0.00992,-2.12341E+24,2.73682E+24,2.76194E+26,20626927.62,40242242.47,0.052874212,26.55845393,10673.77248
0.00993,-2.12617E+24,2.73958E+24,2.76197E+26,20626721.12,40323037.19,0.053140331,26.66535268,10705.9883
0.00994,-2.12893E+24,2.74234E+24,2.762E+26,20626514.36,40403913.41,0.05340752,26.77257391,10738.26892
0.00995,-2.13169E+24,2.7451E+24,2.76203E+26,20626307.33,40484871.13,0.053675783,26.88011828,10770.61442
0.00996,-2.13445E+24,2.74787E+24,2.76205E+26,20626100.03,40565910.35,0.053945123,26.98798642,10803.02487
0.00997,-2.13722E+24,2.75063E+24,2.76208E+26,20625892.46,40647031.06,0.054215544,27.09617899,10835.50032
0.00998,-2.13998E+24,2.75339E+24,2.76211E+26,20625684.63,40728233.27,0.054487048,27.20469664,10868.04084
0.00999,-2.14274E+24,2.75615E+24,2.76214E+26,20625476.52,40809516.99,0.054759639,27.31354002,10900.6465
0.01,-2.1455E+24,2.75892E+24,2.76216E+26,20625268.15,40890882.2,0.05503332,27.42270979,10933.31736
0.01001,-2.14827E+24,2.76168E+24,2.76219E+26,20625059.51,40972328.92,0.055308094,27.53220659,10966.05349
0.01002,-2.15103E+24,2.76444E+24,2.76222E+26,20624850.6,41053857.14,0.055583965,27.64203108,10998.85495
0.01003,-2.15379E+24,2.7672E+24,2.76224E+26,20624641.42,41135466.86,0.055860936,27.7521839,11031.72181
0.01004,-2.15655E+24,2.76996E+24,2.76227E+26,20624431.98,41217158.08,0.05613901,27.86266573,11064.65414
0.01005,-2.15931E+24,2.77273E+24,2.7623E+26,20624222.26,41298930.82,0.05641819,27.97347721,11097.65199
0.01006,-2.16208E+24,2.77549E+24,2.76233E+26,20624012.28,41380785.05,0.056698481,28.08461899,11130.71544
0.01007,-2.16484E+24,2.77825E+24,2.76235E+26,20623802.03,41462720.8,0.056979884,28.19609173,11163.84455
0.01008,-2.1676E+24,2.78101E+24,2.76238E+26,20623591.51,41544738.05,0.057262404,28.3078961,11197.03939
0.01009,-2.17036E+24,2.78378E+24,2.76241E+26,20623380.72,41626836.81,0.057546043,28.42003274,11230.30001
0.0101,-2.17313E+24,2.78654E+24,2.76244E+26,20623169.66,41709017.08,0.057830805,28.53250232,11263.62649
0.01011,-2.17589E+24,2.7893E+24,2.76246E+26,20622958.34,41791278.85,0.058116694,28.64530549,11297.0189
0.01012,-2.17865E+24,2.79206E+24,2.76249E+26,20622746.74,41873622.14,0.058403713,28.75844292,11330.47729
0.01013,-2.18141E+24,2.79483E+24,2.76252E+26,20622534.88,41956046.94,0.058691864,28.87191526,11364.00173
0.01014,-2.18418E+24,2.79759E+24,2.76255E+26,20622322.75,42038553.26,0.058981152,28.98572317,11397.59229
0.01015,-2.18694E+24,2.80035E+24,2.76257E+26,20622110.35,42121141.08,0.05927158,29.09986732,11431.24904
0.01016,-2.1897E+24,2.80311E+24,2.7626E+26,20621897.68,42203810.42,0.05956315,29.21434837,11464.97203
0.01017,-2.19246E+24,2.80588E+24,2.76263E+26,20621684.75,42286561.28,0.059855868,29.32916698,11498.76133
0.01018,-2.19523E+24,2.80864E+24,2.76266E+26,20621471.54,42369393.65,0.060149735,29.44432382,11532.61702
0.01019,-2.19799E+24,2.8114E+24,2.76268E+26,20621258.07,42452307.53,0.060444755,29.55981955,11566.53915
0.0102,-2.20075E+24,2.81416E+24,2.76271E+26,20621044.33,42535302.94,0.060740932,29.67565483,11600.52779
0.01021,-2.20351E+24,2.81693E+24,2.76274E+26,20620830.32,42618379.86,0.06103827,29.79183032,11634.583
0.01022,-2.20628E+24,2.81969E+24,2.76276E+26,20620616.04,42701538.3,0.06133677,29.90834671,11668.70485
0.01023,-2.20904E+24,2.82245E+24,2.76279E+26,20620401.49,42784778.26,0.061636438,30.02520464,11702.89341
0.01024,-2.2118E+24,2.82521E+24,2.76282E+26,20620186.68,42868099.74,0.061937275,30.1424048,11737.14874
0.01025,-2.21457E+24,2.82798E+24,2.76285E+26,20619971.59,42951502.74,0.062239287,30.25994784,11771.47091
0.01026,-2.21733E+24,2.83074E+24,2.76287E+26,20619756.24,43034987.27,0.062542476,30.37783444,11805.85998
0.01027,-2.22009E+24,2.8335E+24,2.7629E+26,20619540.62,43118553.31,0.062846845,30.49606526,11840.31602
0.01028,-2.22285E+24,2.83627E+24,2.76293E+26,20619324.73,43202200.88,0.063152398,30.61464098,11874.83909
0.01029,-2.22562E+24,2.83903E+24,2.76296E+26,20619108.57,43285929.98,0.063459139,30.73356227,11909.42925
0.0103,-2.22838E+24,2.84179E+24,2.76298E+26,20618892.14,43369740.59,0.06376707,30.85282979,11944.08658
0.01031,-2.23114E+24,2.84456E+24,2.76301E+26,20618675.45,43453632.74,0.064076196,30.97244423,11978.81114
0.01032,-2.23391E+24,2.84732E+24,2.76304E+26,20618458.48,43537606.41,0.06438652,31.09240624,12013.603
0.01033,-2.23667E+24,2.85008E+24,2.76307E+26,20618241.25,43621661.61,0.064698046,31.21271651,12048.46221
0.01034,-2.23943E+24,2.85284E+24,2.76309E+26,20618023.75,43705798.34,0.065010776,31.33337571,12083.38885
0.01035,-2.2422E+24,2.85561E+24,2.76312E+26,20617805.98,43790016.6,0.065324714,31.45438451,12118.38297
0.01036,-2.24496E+24,2.85837E+24,2.76315E+26,20617587.94,43874316.39,0.065639865,31.57574359,12153.44466
0.01037,-2.24772E+24,2.86113E+24,2.76317E+26,20617369.64,43958697.7,0.06595623,31.69745363,12188.57396
0.01038,-2.25049E+24,2.8639E+24,2.7632E+26,20617151.06,44043160.55,0.066273815,31.8195153,12223.77095
0.01039,-2.25325E+24,2.86666E+24,2.76323E+26,20616932.22,44127704.94,0.066592622,31.94192927,12259.03569
0.0104,-2.25601E+24,2.86942E+24,2.76326E+26,20616713.11,44212330.85,0.066912655,32.06469624,12294.36825
0.01041,-2.25877E+24,2.87219E+24,2.76328E+26,20616493.73,44297038.3,0.067233917,32.18781687,12329.76869
0.01042,-2.26154E+24,2.87495E+24,2.76331E+26,20616274.08,44381827.29,0.067556412,32.31129184,12365.23708
0.01043,-2.2643E+24,2.87771E+24,2.76334E+26,20616054.16,44466697.81,0.067880144,32.43512183,12400.77348
0.01044,-2.26706E+24,2.88048E+24,2.76337E+26,20615833.98,44551649.86,0.068205116,32.55930754,12436.37797
0.01045,-2.26983E+24,2.88324E+24,2.76339E+26,20615613.52,44636683.46,0.068531331,32.68384962,12472.05059
0.01046,-2.27259E+24,2.886E+24,2.76342E+26,20615392.8,44721798.59,0.068858794,32.80874877,12507.79142
0.01047,-2.27536E+24,2.88877E+24,2.76345E+26,20615171.81,44806995.26,0.069187508,32.93400568,12543.60053
0.01048,-2.27812E+24,2.89153E+24,2.76348E+26,20614950.55,44892273.47,0.069517475,33.05962101,12579.47798
0.01049,-2.28088E+24,2.89429E+24,2.7635E+26,20614729.02,44977633.22,0.069848701,33.18559546,12615.42383
0.0105,-2.28365E+24,2.89706E+24,2.76353E+26,20614507.22,45063074.52,0.070181189,33.31192972,12651.43816
0.01051,-2.28641E+24,2.89982E+24,2.76356E+26,20614285.15,45148597.35,0.070514941,33.43862446,12687.52102
0.01052,-2.28917E+24,2.90258E+24,2.76358E+26,20614062.82,45234201.73,0.070849962,33.56568037,12723.67248
0.01053,-2.29194E+24,2.90535E+24,2.76361E+26,20613840.21,45319887.65,0.071186256,33.69309813,12759.89261
0.01054,-2.2947E+24,2.90811E+24,2.76364E+26,20613617.34,45405655.12,0.071523825,33.82087845,12796.18147
0.01055,-2.29746E+24,2.91088E+24,2.76367E+26,20613394.2,45491504.13,0.071862675,33.94902199,12832.53913
0.01056,-2.30023E+24,2.91364E+24,2.76369E+26,20613170.79,45577434.69,0.072202807,34.07752946,12868.96565
0.01057,-2.30299E+24,2.9164E+24,2.76372E+26,20612947.12,45663446.79,0.072544226,34.20640154,12905.4611
0.01058,-2.30575E+24,2.91917E+24,2.76375E+26,20612723.17,45749540.44,0.072886936,34.33563891,12942.02554
0.01059,-2.30852E+24,2.92193E+24,2.76378E+26,20612498.96,45835715.65,0.07323094,34.46524228,12978.65904
0.0106,-2.31128E+24,2.92469E+24,2.7638E+26,20612274.47,45921972.4,0.073576242,34.59521232,13015.36167
0.01061,-2.31405E+24,2.92746E+24,2.76383E+26,20612049.72,46008310.7,0.073922846,34.72554974,13052.13349
0.01062,-2.31681E+24,2.93022E+24,2.76386E+26,20611824.7,46094730.55,0.074270755,34.85625522,13088.97456
0.01063,-2.31957E+24,2.93299E+24,2.76389E+26,20611599.41,46181231.95,0.074619972,34.98732946,13125.88495
0.01064,-2.32234E+24,2.93575E+24,2.76391E+26,20611373.85,46267814.91,0.074970502,35.11877315,13162.86473
0.01065,-2.3251E+24,2.93851E+24,2.76394E+26,20611148.03,46354479.42,0.075322349,35.25058699,13199.91396
0.01066,-2.32787E+24,2.94128E+24,2.76397E+26,20610921.93,46441225.48,0.075675515,35.38277167,13237.03271
0.01067,-2.33063E+24,2.94404E+24,2.764E+26,20610695.57,46528053.1,0.076030006,35.51532788,13274.22104
0.01068,-2.33339E+24,2.94681E+24,2.76402E+26,20610468.94,46614962.28,0.076385823,35.64825632,13311.47902
0.01069,-2.33616E+24,2.94957E+24,2.76405E+26,20610242.04,46701953.01,0.076742972,35.78155769,13348.80671
0.0107,-2.33892E+24,2.95233E+24,2.76408E+26,20610014.87,46789025.3,0.077101456,35.91523268,13386.20418
0.01071,-2.34169E+24,2.9551E+24,2.7641E+26,20609787.43,46876179.14,0.077461278,36.04928201,13423.67149
0.01072,-2.34445E+24,2.95786E+24,2.76413E+26,20609559.72,46963414.55,0.077822442,36.18370635,13461.20871
0.01073,-2.34721E+24,2.96063E+24,2.76416E+26,20609331.75,47050731.52,0.078184953,36.31850641,13498.81591
0.01074,-2.34998E+24,2.96339E+24,2.76419E+26,20609103.5,47138130.04,0.078548814,36.4536829,13536.49314
0.01075,-2.35274E+24,2.96615E+24,2.76421E+26,20608874.99,47225610.13,0.078914028,36.58923651,13574.24049
0.01076,-2.35551E+24,2.96892E+24,2.76424E+26,20608646.21,47313171.78,0.0792806,36.72516794,13612.058
0.01077,-2.35827E+24,2.97168E+24,2.76427E+26,20608417.16,47400815,0.079648533,36.8614779,13649.94575
0.01078,-2.36104E+24,2.97445E+24,2.7643E+26,20608187.84,47488539.78,0.080017831,36.99816709,13687.9038
0.01079,-2.3638E+24,2.97721E+24,2.76432E+26,20607958.25,47576346.12,0.080388497,37.13523621,13725.93221
0.0108,-2.36656E+24,2.97998E+24,2.76435E+26,20607728.4,47664234.03,0.080760537,37.27268597,13764.03106
0.01081,-2.36933E+24,2.98274E+24,2.76438E+26,20607498.27,47752203.5,0.081133952,37.41051707,13802.20041
0.01082,-2.37209E+24,2.9855E+24,2.76441E+26,20607267.88,47840254.54,0.081508748,37.54873021,13840.44032
0.01083,-2.37486E+24,2.98827E+24,2.76443E+26,20607037.22,47928387.15,0.081884928,37.68732611,13878.75086
0.01084,-2.37762E+24,2.99103E+24,2.76446E+26,20606806.29,48016601.33,0.082262496,37.82630547,13917.13209
0.01085,-2.38039E+24,2.9938E+24,2.76449E+26,20606575.09,48104897.08,0.082641456,37.96566899,13955.58408
0.01086,-2.38315E+24,2.99656E+24,2.76451E+26,20606343.62,48193274.4,0.083021811,38.10541739,13994.1069
0.01087,-2.38591E+24,2.99933E+24,2.76454E+26,20606111.89,48281733.29,0.083403565,38.24555136,14032.7006
0.01088,-2.38868E+24,3.00209E+24,2.76457E+26,20605879.88,48370273.75,0.083786723,38.38607163,14071.36526
0.01089,-2.39144E+24,3.00486E+24,2.7646E+26,20605647.61,48458895.78,0.084171288,38.52697891,14110.10095
0.0109,-2.39421E+24,3.00762E+24,2.76462E+26,20605415.07,48547599.39,0.084557264,38.66827389,14148.90772
0.01091,-2.39697E+24,3.01039E+24,2.76465E+26,20605182.25,48636384.57,0.084944655,38.8099573,14187.78564
0.01092,-2.39974E+24,3.01315E+24,2.76468E+26,20604949.17,48725251.33,0.085333464,38.95202984,14226.73478
0.01093,-2.4025E+24,3.01591E+24,2.76471E+26,20604715.83,48814199.66,0.085723697,39.09449223,14265.7552
0.01094,-2.40527E+24,3.01868E+24,2.76473E+26,20604482.21,48903229.58,0.086115355,39.23734518,14304.84696
0.01095,-2.40803E+24,3.02144E+24,2.76476E+26,20604248.32,48992341.06,0.086508445,39.38058941,14344.01015
0.01096,-2.4108E+24,3.02421E+24,2.76479E+26,20604014.17,49081534.13,0.086902969,39.52422562,14383.24481
0.01097,-2.41356E+24,3.02697E+24,2.76482E+26,20603779.75,49170808.78,0.087298931,39.66825454,14422.55101
0.01098,-2.41633E+24,3.02974E+24,2.76484E+26,20603545.05,49260165,0.087696335,39.81267688,14461.92882
0.01099,-2.41909E+24,3.0325E+24,2.76487E+26,20603310.09,49349602.81,0.088095186,39.95749336,14501.37831
0.011,-2.42186E+24,3.03527E+24,2.7649E+26,20603074.86,49439122.2,0.088495486,40.10270469,14540.89954
0.01101,-2.42462E+24,3.03803E+24,2.76493E+26,20602839.37,49528723.17,0.088897241,40.24831159,14580.49258
0.01102,-2.42739E+24,3.0408E+24,2.76495E+26,20602603.6,49618405.72,0.089300454,40.39431478,14620.15748
0.01103,-2.43015E+24,3.04356E+24,2.76498E+26,20602367.57,49708169.86,0.089705129,40.54071498,14659.89433
0.01104,-2.43292E+24,3.04633E+24,2.76501E+26,20602131.26,49798015.59,0.090111269,40.6875129,14699.70317
0.01105,-2.43568E+24,3.04909E+24,2.76503E+26,20601894.69,49887942.89,0.09051888,40.83470928,14739.58408
0.01106,-2.43845E+24,3.05186E+24,2.76506E+26,20601657.85,49977951.79,0.090927965,40.98230483,14779.53713
0.01107,-2.44121E+24,3.05462E+24,2.76509E+26,20601420.74,50068042.27,0.091338528,41.13030026,14819.56237
0.01108,-2.44398E+24,3.05739E+24,2.76512E+26,20601183.36,50158214.34,0.091750572,41.27869632,14859.65988
0.01109,-2.44674E+24,3.06015E+24,2.76514E+26,20600945.71,50248468,0.092164103,41.4274937,14899.82972
0.0111,-2.44951E+24,3.06292E+24,2.76517E+26,20600707.79,50338803.25,0.092579123,41.57669315,14940.07195
0.01111,-2.45227E+24,3.06568E+24,2.7652E+26,20600469.61,50429220.09,0.092995638,41.72629538,14980.38664
0.01112,-2.45504E+24,3.06845E+24,2.76523E+26,20600231.16,50519718.53,0.093413651,41.87630113,15020.77385
0.01113,-2.4578E+24,3.07121E+24,2.76525E+26,20599992.43,50610298.55,0.093833165,42.0267111,15061.23366
0.01114,-2.46057E+24,3.07398E+24,2.76528E+26,20599753.44,50700960.17,0.094254186,42.17752604,15101.76612
0.01115,-2.46333E+24,3.07674E+24,2.76531E+26,20599514.18,50791703.38,0.094676717,42.32874667,15142.37131
0.01116,-2.4661E+24,3.07951E+24,2.76534E+26,20599274.65,50882528.18,0.095100763,42.48037371,15183.04928
0.01117,-2.46886E+24,3.08228E+24,2.76536E+26,20599034.86,50973434.58,0.095526326,42.6324079,15223.8001
0.01118,-2.47163E+24,3.08504E+24,2.76539E+26,20598794.79,51064422.58,0.095953412,42.78484995,15264.62384
0.01119,-2.47439E+24,3.08781E+24,2.76542E+26,20598554.45,51155492.18,0.096382024,42.93770062,15305.52057
0.0112,-2.47716E+24,3.09057E+24,2.76544E+26,20598313.85,51246643.37,0.096812167,43.09096061,15346.49034
0.01121,-2.47993E+24,3.09334E+24,2.76547E+26,20598072.98,51337876.16,0.097243845,43.24463067,15387.53323
0.01122,-2.48269E+24,3.0961E+24,2.7655E+26,20597831.84,51429190.55,0.097677061,43.39871152,15428.64929
0.01123,-2.48546E+24,3.09887E+24,2.76553E+26,20597590.43,51520586.54,0.098111821,43.5532039,15469.83861
0.01124,-2.48822E+24,3.10163E+24,2.76555E+26,20597348.75,51612064.13,0.098548127,43.70810853,15511.10123
0.01125,-2.49099E+24,3.1044E+24,2.76558E+26,20597106.8,51703623.32,0.098985984,43.86342617,15552.43723
0.01126,-2.49375E+24,3.10716E+24,2.76561E+26,20596864.58,51795264.12,0.099425397,44.01915752,15593.84667
0.01127,-2.49652E+24,3.10993E+24,2.76564E+26,20596622.1,51886986.52,0.099866369,44.17530334,15635.32961
0.01128,-2.49928E+24,3.1127E+24,2.76566E+26,20596379.35,51978790.52,0.100308904,44.33186436,15676.88613
0.01129,-2.50205E+24,3.11546E+24,2.76569E+26,20596136.32,52070676.13,0.100753007,44.48884131,15718.51629
0.0113,-2.50482E+24,3.11823E+24,2.76572E+26,20595893.03,52162643.34,0.101198682,44.64623493,15760.22014
0.01131,-2.50758E+24,3.12099E+24,2.76575E+26,20595649.47,52254692.16,0.101645933,44.80404596,15801.99777
0.01132,-2.51035E+24,3.12376E+24,2.76577E+26,20595405.64,52346822.59,0.102094765,44.96227513,15843.84923
0.01133,-2.51311E+24,3.12652E+24,2.7658E+26,20595161.55,52439034.63,0.10254518,45.12092319,15885.77459
0.01134,-2.51588E+24,3.12929E+24,2.76583E+26,20594917.18,52531328.28,0.102997185,45.27999087,15927.77392
0.01135,-2.51864E+24,3.13206E+24,2.76585E+26,20594672.54,52623703.53,0.103450782,45.43947892,15969.84727
0.01136,-2.52141E+24,3.13482E+24,2.76588E+26,20594427.64,52716160.4,0.103905976,45.59938806,16011.99472
0.01137,-2.52418E+24,3.13759E+24,2.76591E+26,20594182.47,52808698.88,0.104362771,45.75971906,16054.21633
0.01138,-2.52694E+24,3.14035E+24,2.76594E+26,20593937.03,52901318.97,0.104821171,45.92047264,16096.51217
0.01139,-2.52971E+24,3.14312E+24,2.76596E+26,20593691.31,52994020.67,0.105281182,46.08164955,16138.8823
0.0114,-2.53247E+24,3.14589E+24,2.76599E+26,20593445.34,53086803.99,0.105742806,46.24325053,16181.32678
0.01141,-2.53524E+24,3.14865E+24,2.76602E+26,20593199.09,53179668.92,0.106206048,46.40527633,16223.84569
0.01142,-2.53801E+24,3.15142E+24,2.76605E+26,20592952.57,53272615.47,0.106670913,46.56772769,16266.43909
0.01143,-2.54077E+24,3.15418E+24,2.76607E+26,20592705.78,53365643.63,0.107137404,46.73060536,16309.10704
0.01144,-2.54354E+24,3.15695E+24,2.7661E+26,20592458.73,53458753.42,0.107605526,46.89391008,16351.84961
0.01145,-2.5463E+24,3.15972E+24,2.76613E+26,20592211.41,53551944.82,0.108075284,47.0576426,16394.66686
0.01146,-2.54907E+24,3.16248E+24,2.76616E+26,20591963.81,53645217.83,0.108546681,47.22180367,16437.55887
0.01147,-2.55184E+24,3.16525E+24,2.76618E+26,20591715.95,53738572.47,0.109019721,47.38639403,16480.52569
0.01148,-2.5546E+24,3.16801E+24,2.76621E+26,20591467.82,53832008.73,0.10949441,47.55141443,16523.56739
0.01149,-2.55737E+24,3.17078E+24,2.76624E+26,20591219.43,53925526.61,0.109970751,47.71686563,16566.68403
0.0115,-2.56014E+24,3.17355E+24,2.76627E+26,20590970.76,54019126.11,0.110448749,47.88274836,16609.87569
0.01151,-2.5629E+24,3.17631E+24,2.76629E+26,20590721.82,54112807.24,0.110928407,48.04906339,16653.14242
0.01152,-2.56567E+24,3.17908E+24,2.76632E+26,20590472.62,54206569.99,0.111409731,48.21581146,16696.4843
0.01153,-2.56843E+24,3.18185E+24,2.76635E+26,20590223.14,54300414.36,0.111892725,48.38299333,16739.90139
0.01154,-2.5712E+24,3.18461E+24,2.76637E+26,20589973.4,54394340.36,0.112377393,48.55060974,16783.39375
0.01155,-2.57397E+24,3.18738E+24,2.7664E+26,20589723.39,54488347.98,0.112863739,48.71866146,16826.96144
0.01156,-2.57673E+24,3.19015E+24,2.76643E+26,20589473.11,54582437.23,0.113351767,48.88714922,16870.60454
0.01157,-2.5795E+24,3.19291E+24,2.76646E+26,20589222.56,54676608.11,0.113841483,49.0560738,16914.32312
