Time (msec),Longitude,Latitude,Altagl,Battery Capacity (%)
43100,-157.809811,21.30666494,9.7,94
43100,-157.8098108,21.30666458,9.7,94
43200,-157.8098107,21.30666428,9.7,94
43200,-157.8098106,21.30666397,9.7,94
43200,-157.8098104,21.30666364,9.7,94
43300,-157.8098103,21.30666335,9.7,94
43300,-157.8098102,21.30666305,9.7,94
43300,-157.80981,21.30666273,9.7,94
43400,-157.8098099,21.30666244,9.7,94
43400,-157.8098098,21.30666216,9.7,94
43400,-157.8098097,21.30666189,9.7,94
43500,-157.8098096,21.30666161,9.7,94
43500,-157.8098095,21.30666135,9.7,94
43600,-157.8098093,21.30666096,9.7,94
43600,-157.8098092,21.30666069,9.7,94
43600,-157.8098091,21.30666043,9.7,94
43700,-157.809809,21.30666018,9.7,94
43700,-157.8098089,21.30665993,9.7,94
43700,-157.8098088,21.30665968,9.7,94
43800,-157.8098087,21.30665954,9.7,94
43800,-157.8098086,21.3066593,9.7,94
43800,-157.8098085,21.30665907,9.7,94
43900,-157.8098084,21.30665875,9.7,94
43900,-157.8098084,21.30665853,9.7,94
43900,-157.8098082,21.30665819,9.7,94
44000,-157.8098081,21.30665797,9.7,94
44000,-157.809808,21.30665776,9.7,94
44000,-157.8098079,21.30665756,9.7,94
44100,-157.8098079,21.30665736,9.7,94
44100,-157.8098078,21.30665718,9.7,94
44100,-157.8098074,21.30665585,9.7,94
44200,-157.8098072,21.30665558,9.7,94
44200,-157.8098071,21.30665541,9.7,94
44300,-157.8098071,21.30665524,9.7,94
44300,-157.809807,21.30665509,9.7,94
44300,-157.8098069,21.30665494,9.7,94
44400,-157.8098073,21.30665606,9.7,94
44400,-157.8098072,21.30665591,9.7,94
44400,-157.8098071,21.30665577,9.7,94
44500,-157.809807,21.30665564,9.7,94
44500,-157.8098069,21.30665545,9.7,94
44500,-157.8098068,21.30665541,9.7,94
44600,-157.8098066,21.30665529,9.7,94
44600,-157.8098065,21.30665517,9.7,94
44600,-157.8098064,21.30665505,9.7,94
44700,-157.8098062,21.30665494,9.7,94
44700,-157.8098061,21.30665483,9.7,94
44700,-157.8098061,21.30665484,9.7,94
44800,-157.8098059,21.30665473,9.7,94
44800,-157.8098058,21.30665456,9.7,94
44800,-157.8098056,21.30665445,9.7,94
44900,-157.8098054,21.30665435,9.7,94
44900,-157.8098052,21.30665426,9.7,94
45000,-157.809805,21.3066543,9.7,94
45000,-157.8098048,21.3066542,9.7,94
45000,-157.8098046,21.30665409,9.7,94
45100,-157.8098044,21.30665399,9.7,94
45100,-157.8098042,21.30665387,9.7,94
45100,-157.8098041,21.30665376,9.7,94
45200,-157.8098038,21.30665376,9.7,94
45200,-157.8098036,21.30665364,9.7,94
45200,-157.8098034,21.30665352,9.7,94
45300,-157.8098032,21.30665339,9.7,94
45300,-157.809803,21.30665326,9.7,94
45300,-157.8098027,21.30665318,9.7,94
45400,-157.8098025,21.30665305,9.7,94
45400,-157.8098023,21.30665301,9.7,94
45400,-157.8098021,21.30665287,9.7,94
45500,-157.8098019,21.30665273,9.8,94
45500,-157.8098017,21.30665258,9.8,94
45500,-157.8098014,21.30665253,9.8,94
45600,-157.8098012,21.30665238,9.8,94
45600,-157.809801,21.30665223,9.8,94
45700,-157.8098008,21.30665207,9.8,94
45700,-157.8098006,21.3066519,9.8,94
45700,-157.8098003,21.30665185,9.8,94
45800,-157.8098002,21.30665166,9.8,94
45800,-157.8098,21.30665149,9.8,94
45800,-157.8097998,21.30665131,9.8,94
45900,-157.8097996,21.30665113,9.8,94
45900,-157.8097994,21.30665095,9.8,94
45900,-157.8097991,21.30665083,9.8,94
46000,-157.8097989,21.30665064,9.8,94
46000,-157.8097987,21.30665045,9.8,94
46000,-157.8097985,21.30665038,9.8,94
46100,-157.8097983,21.30665017,9.8,94
46100,-157.8097982,21.30664996,9.8,94
46100,-157.8097979,21.30664983,9.8,94
46200,-157.8097978,21.30664962,9.7,94
46200,-157.8097976,21.3066494,9.7,94
46200,-157.8097974,21.30664918,9.7,94
46300,-157.8097972,21.30664894,9.7,94
46300,-157.809797,21.30664871,9.7,94
46400,-157.8097967,21.30664848,9.7,94
46400,-157.8097965,21.30664824,9.7,94
46400,-157.8097963,21.30664798,9.7,94
46500,-157.8097961,21.30664773,9.7,94
46500,-157.8097959,21.30664746,9.7,94
46500,-157.8097957,21.3066472,9.7,94
46600,-157.8097955,21.30664702,9.7,94
46600,-157.8097953,21.30664676,9.7,94
46600,-157.8097951,21.3066465,9.7,94
46700,-157.8097949,21.30664631,9.7,94
46700,-157.8097947,21.30664605,9.7,94
46700,-157.8097944,21.30664568,9.7,94
46800,-157.8097942,21.3066454,9.7,94
46800,-157.809794,21.30664513,9.7,94
46800,-157.8097938,21.30664485,9.7,94
46900,-157.8097936,21.30664457,9.7,94
46900,-157.8097934,21.30664429,9.7,94
46900,-157.8097932,21.30664396,9.7,94
47000,-157.809793,21.30664374,9.7,94
47000,-157.8097928,21.30664346,9.7,94
47100,-157.8097926,21.30664318,9.7,94
47100,-157.8097924,21.30664289,9.7,94
47100,-157.8097922,21.30664261,9.7,94
47200,-157.8097919,21.30664238,9.7,94
47200,-157.8097917,21.30664209,9.7,94
47200,-157.8097914,21.30664181,9.7,94
47300,-157.8097912,21.30664152,9.7,94
47300,-157.809791,21.30664123,9.7,94
47300,-157.8097908,21.30664094,9.7,94
47400,-157.8097906,21.30664065,9.7,94
47400,-157.8097903,21.30664035,9.7,94
47400,-157.8097901,21.30664006,9.7,94
47500,-157.8097899,21.30663977,9.7,94
47500,-157.8097897,21.30663947,9.7,94
47500,-157.8097895,21.30663912,9.7,94
47600,-157.8097892,21.3066388,9.7,94
47600,-157.809789,21.3066385,9.7,94
47600,-157.8097888,21.30663821,9.7,94
47700,-157.8097886,21.30663791,9.7,94
47700,-157.8097884,21.30663761,9.7,94
47800,-157.8097881,21.30663728,9.7,94
47800,-157.8097879,21.30663698,9.7,94
47800,-157.8097877,21.30663667,9.7,94
47900,-157.8097874,21.30663636,9.7,94
47900,-157.8097872,21.30663602,9.7,94
47900,-157.809787,21.30663571,9.7,94
48000,-157.8097868,21.3066354,9.7,94
48000,-157.8097866,21.30663507,9.7,94
48000,-157.8097863,21.30663474,9.7,94
48100,-157.8097861,21.30663441,9.7,94
48100,-157.8097859,21.30663407,9.7,94
48100,-157.8097857,21.30663371,9.7,94
48200,-157.8097854,21.30663336,9.7,94
48200,-157.8097852,21.30663294,9.7,94
48200,-157.809785,21.30663258,9.7,94
48300,-157.8097847,21.30663221,9.7,94
48300,-157.8097845,21.30663184,9.7,94
48300,-157.8097844,21.30663141,9.7,94
48400,-157.8097841,21.30663103,9.7,94
48400,-157.8097839,21.30663064,9.7,94
48500,-157.8097837,21.30663024,9.8,94
48500,-157.8097834,21.30662984,9.8,94
48500,-157.8097832,21.30662944,9.8,94
48600,-157.8097829,21.306629,9.8,94
48600,-157.8097827,21.30662858,9.8,94
48600,-157.8097824,21.30662815,9.8,94
48700,-157.8097822,21.30662773,9.8,94
48700,-157.8097819,21.30662729,9.8,94
48700,-157.8097817,21.30662682,9.8,94
48800,-157.8097815,21.30662638,9.8,94
48800,-157.8097813,21.30662594,9.8,94
48800,-157.809781,21.3066255,9.8,94
48900,-157.8097808,21.30662507,9.8,94
48900,-157.8097806,21.30662463,9.8,94
48900,-157.8097803,21.30662413,9.8,94
49000,-157.8097801,21.3066237,9.8,94
49000,-157.8097799,21.30662328,9.8,94
49000,-157.8097797,21.30662286,9.8,94
49100,-157.8097795,21.30662245,9.8,94
49100,-157.8097794,21.30662205,9.8,94
49200,-157.8097791,21.3066215,9.8,94
49200,-157.8097789,21.30662112,9.8,94
49200,-157.8097788,21.30662074,9.8,94
49300,-157.8097787,21.30662038,9.8,94
49300,-157.8097785,21.30662002,9.8,94
49300,-157.8097784,21.30661968,9.8,94
49400,-157.8097783,21.3066191,9.8,94
49400,-157.8097782,21.30661875,9.8,94
49400,-157.809778,21.3066184,9.8,94
49500,-157.8097778,21.30661791,9.8,94
49500,-157.8097776,21.30661757,9.8,94
49500,-157.8097775,21.30661717,9.8,94
49600,-157.8097774,21.30661681,9.8,94
49600,-157.8097772,21.30661645,9.8,94
49600,-157.8097771,21.30661609,9.8,94
49700,-157.8097769,21.30661573,9.8,94
49700,-157.8097768,21.30661537,9.8,94
49700,-157.8097766,21.30661482,9.8,94
49800,-157.8097765,21.30661446,9.8,94
49800,-157.8097763,21.3066141,9.8,94
49900,-157.8097762,21.30661375,9.8,94
49900,-157.809776,21.3066134,9.8,94
49900,-157.8097759,21.30661307,9.8,94
50000,-157.8097756,21.30661278,9.8,94
50000,-157.8097755,21.30661247,9.8,94
50000,-157.8097754,21.30661216,9.8,94
50100,-157.8097752,21.30661173,9.8,94
50100,-157.8097751,21.30661144,9.8,94
50100,-157.8097751,21.30661112,9.8,94
50200,-157.809775,21.30661083,9.7,94
50200,-157.8097748,21.30661055,9.7,94
50200,-157.8097747,21.30661028,9.7,94
50300,-157.8097746,21.30661002,9.7,94
50300,-157.8097745,21.30660977,9.7,94
50300,-157.8097745,21.30660943,9.7,94
50400,-157.8097743,21.30660908,9.7,94
50400,-157.8097742,21.30660884,9.7,94
50400,-157.809774,21.30660859,9.7,94
50500,-157.8097739,21.30660836,9.7,94
50500,-157.8097738,21.30660812,9.7,94
50500,-157.8097736,21.30660794,9.7,94
50500,-157.8097735,21.30660771,9.7,94
50500,-157.8097733,21.30660748,9.7,94
50700,-157.8097731,21.30660725,9.7,94
50700,-157.8097729,21.30660686,9.7,94
50700,-157.8097727,21.30660664,9.7,94
50800,-157.8097727,21.30660635,9.7,94
50800,-157.8097725,21.30660611,9.7,94
50800,-157.8097723,21.30660588,9.7,94
50900,-157.8097721,21.30660564,9.7,94
50900,-157.8097719,21.3066054,9.7,94
50900,-157.8097716,21.30660529,9.7,94
51000,-157.8097714,21.30660505,9.7,94
51000,-157.8097713,21.30660471,9.7,94
51000,-157.8097711,21.30660447,9.7,94
51100,-157.8097709,21.30660423,9.7,94
51100,-157.8097707,21.30660399,9.7,94
51100,-157.8097704,21.30660382,9.7,94
51200,-157.8097702,21.30660359,9.7,94
51200,-157.80977,21.30660336,9.7,94
51300,-157.8097698,21.30660313,9.7,94
51300,-157.8097696,21.30660291,9.7,94
51300,-157.8097695,21.3066027,9.7,94
51400,-157.8097693,21.30660253,9.8,94
51400,-157.8097691,21.30660232,9.8,94
51400,-157.809769,21.30660211,9.8,94
51500,-157.8097688,21.30660191,9.8,94
51500,-157.8097687,21.30660172,9.8,94
51500,-157.8097685,21.30660165,9.8,94
51600,-157.8097684,21.30660147,9.8,94
51600,-157.8097683,21.30660131,9.8,94
51600,-157.8097681,21.30660115,9.8,94
51700,-157.809768,21.306601,9.8,94
51700,-157.8097679,21.30660085,9.8,94
51700,-157.8097679,21.30660062,9.8,94
51800,-157.8097678,21.30660047,9.8,94
51800,-157.8097676,21.30660034,9.8,94
51800,-157.8097675,21.30660021,9.8,94
51900,-157.8097674,21.30660008,9.8,94
51900,-157.8097673,21.30659992,9.8,94
52000,-157.8097673,21.30659997,9.8,94
52000,-157.8097672,21.30659986,9.8,94
52000,-157.8097671,21.30659975,9.8,94
52100,-157.809767,21.30659965,9.8,94
52100,-157.8097669,21.30659955,9.8,94
52100,-157.8097668,21.30659946,9.8,94
52200,-157.8097668,21.30659952,9.8,94
52200,-157.8097667,21.30659944,9.8,94
52200,-157.8097666,21.30659932,9.8,94
52300,-157.8097665,21.30659924,9.8,94
52300,-157.8097664,21.30659917,9.8,94
52300,-157.8097665,21.30659918,9.8,94
52400,-157.8097664,21.30659911,9.8,94
52400,-157.8097664,21.30659906,9.8,94
52400,-157.8097663,21.306599,9.8,93
52500,-157.8097663,21.30659895,9.7,93
52500,-157.8097662,21.30659891,9.7,93
52500,-157.8097661,21.30659909,9.7,93
52600,-157.8097661,21.30659905,9.7,93
52600,-157.809766,21.30659902,9.7,93
52700,-157.809766,21.30659899,9.7,93
52700,-157.809766,21.30659896,9.7,93
52700,-157.8097659,21.30659893,9.7,93
52800,-157.8097661,21.306599,9.7,93
52800,-157.8097661,21.30659897,9.7,93
52800,-157.809766,21.30659894,9.7,93
52900,-157.8097659,21.30659902,9.7,93
52900,-157.8097659,21.30659899,9.7,93
52900,-157.8097659,21.30659923,9.7,93
53000,-157.8097659,21.30659921,9.7,93
53000,-157.8097659,21.3065992,9.7,93
53000,-157.8097659,21.3065992,9.7,93
53100,-157.8097659,21.30659919,9.7,93
53100,-157.8097659,21.30659919,9.7,93
53100,-157.809766,21.3065993,9.7,93
53200,-157.809766,21.30659943,9.7,93
53200,-157.809766,21.30659943,9.7,93
53200,-157.809766,21.30659942,9.7,93
53300,-157.8097661,21.30659942,9.8,93
53300,-157.8097661,21.30659942,9.8,93
53400,-157.8097661,21.3065996,9.8,93
53400,-157.8097661,21.3065996,9.8,93
53400,-157.8097661,21.3065996,9.8,93
53500,-157.8097661,21.3065996,9.8,93
53500,-157.8097663,21.3065998,9.8,93
53500,-157.8097663,21.30659979,9.8,93
53600,-157.8097664,21.30660007,9.8,93
53600,-157.8097664,21.30660006,9.8,93
53600,-157.8097664,21.30660004,9.8,93
53700,-157.8097664,21.30660002,9.8,93
53700,-157.8097665,21.3066,9.8,93
53700,-157.8097668,21.30660027,9.8,93
53800,-157.8097668,21.30660028,9.8,93
53800,-157.809767,21.30660046,9.8,93
53800,-157.809767,21.30660046,9.8,93
53900,-157.809767,21.30660045,9.8,93
53900,-157.8097671,21.30660044,9.8,93
53900,-157.8097673,21.30660066,9.8,93
54000,-157.8097674,21.30660065,9.8,93
54000,-157.8097674,21.30660064,9.8,93
54100,-157.8097674,21.30660062,9.8,93
54100,-157.8097676,21.30660081,9.8,93
54100,-157.8097677,21.30660078,9.8,93
54100,-157.8097679,21.30660092,9.8,93
54100,-157.8097679,21.3066009,9.8,93
54100,-157.809768,21.30660088,9.8,93
54300,-157.809768,21.30660085,9.8,93
54300,-157.809768,21.30660081,9.8,93
54300,-157.8097682,21.30660095,9.8,93
54400,-157.8097682,21.30660091,9.8,93
54400,-157.8097684,21.30660112,9.8,93
54400,-157.8097684,21.30660107,9.8,93
54500,-157.8097684,21.30660101,9.8,93
54500,-157.8097684,21.30660095,9.8,93
54500,-157.8097686,21.30660105,9.8,93
54600,-157.8097686,21.30660099,9.8,93
54600,-157.8097686,21.30660093,9.8,93
54600,-157.8097686,21.30660085,9.8,93
54700,-157.8097685,21.30660078,9.8,93
54700,-157.8097688,21.30660093,9.8,93
54800,-157.8097689,21.3066009,9.8,93
54800,-157.8097689,21.30660083,9.8,93
54800,-157.8097688,21.30660075,9.8,93
54900,-157.8097688,21.30660066,9.8,93
54900,-157.8097688,21.30660057,9.8,93
54900,-157.8097687,21.30660048,9.8,93
55000,-157.8097689,21.30660045,9.9,93
55000,-157.8097688,21.30660036,9.9,93
55000,-157.809769,21.30660052,9.9,93
55100,-157.809769,21.30660043,9.9,93
55100,-157.8097689,21.30660033,9.9,93
55100,-157.809769,21.30660035,9.9,93
55200,-157.809769,21.30660025,9.9,93
55200,-157.8097689,21.30660016,9.9,93
55200,-157.8097689,21.30660007,9.9,93
55300,-157.8097688,21.30659997,9.9,93
55300,-157.8097688,21.30659988,9.9,93
55300,-157.8097691,21.30659992,9.9,93
55400,-157.8097691,21.30659983,9.9,93
55400,-157.809769,21.30659973,9.9,93
55500,-157.8097689,21.30659964,9.9,93
55500,-157.8097689,21.30659955,9.9,93
55500,-157.8097688,21.30659946,9.9,93
55600,-157.8097689,21.30659946,9.9,93
55600,-157.8097688,21.30659937,9.9,93
55600,-157.8097688,21.30659929,9.9,93
55700,-157.8097689,21.30659927,9.9,93
55700,-157.8097689,21.30659919,9.9,93
55700,-157.8097689,21.30659919,9.9,93
55800,-157.8097688,21.30659911,9.9,93
55800,-157.8097687,21.30659903,9.9,93
55800,-157.8097687,21.30659895,9.9,93
55900,-157.8097686,21.30659886,9.9,93
55900,-157.8097685,21.30659878,9.9,93
55900,-157.8097686,21.30659876,9.9,93
56000,-157.8097687,21.30659876,9.9,93
56000,-157.8097687,21.30659869,9.9,93
56000,-157.8097686,21.30659862,9.9,93
56100,-157.8097685,21.30659855,9.9,93
56100,-157.8097685,21.30659849,9.9,93
56200,-157.8097686,21.30659846,9.9,93
56200,-157.8097685,21.30659841,9.9,93
56200,-157.8097685,21.30659836,9.9,93
56300,-157.8097686,21.30659838,9.9,93
56300,-157.8097686,21.30659834,9.9,93
56300,-157.8097685,21.3065983,9.9,93
56400,-157.8097687,21.30659837,9.9,93
56400,-157.8097687,21.30659834,9.9,93
56400,-157.8097686,21.30659831,9.9,93
56500,-157.8097686,21.30659828,9.9,93
56500,-157.8097685,21.30659826,9.9,93
56500,-157.8097687,21.30659827,9.9,93
56600,-157.8097688,21.30659824,9.9,93
56600,-157.8097688,21.30659822,9.9,93
56600,-157.8097688,21.3065982,9.9,93
56700,-157.8097687,21.30659818,9.9,93
56700,-157.8097687,21.30659816,9.9,93
56700,-157.8097688,21.30659829,9.9,93
56800,-157.8097688,21.30659831,9.9,93
56800,-157.8097687,21.30659833,9.9,93
56900,-157.8097687,21.30659835,9.9,93
56900,-157.8097688,21.30659837,9.9,93
56900,-157.8097688,21.30659839,9.9,93
57000,-157.8097688,21.30659832,9.9,93
57000,-157.8097687,21.30659835,9.9,93
57000,-157.8097687,21.30659839,9.9,93
57100,-157.8097686,21.30659842,9.9,93
57100,-157.8097685,21.30659845,9.9,93
57100,-157.8097684,21.30659859,9.9,93
57200,-157.8097684,21.30659863,9.9,93
57200,-157.8097684,21.3065987,9.9,93
57200,-157.8097683,21.30659875,9.9,93
57300,-157.8097682,21.3065988,9.9,93
57300,-157.8097681,21.30659886,9.9,93
57300,-157.8097681,21.30659904,9.9,93
57400,-157.809768,21.30659911,9.9,93
57400,-157.8097679,21.30659919,9.9,93
57400,-157.8097678,21.30659926,9.9,93
57500,-157.8097676,21.30659935,9.9,93
57500,-157.8097677,21.30659946,9.9,93
57600,-157.8097676,21.30659962,9.9,93
57600,-157.8097675,21.30659972,9.9,93
57600,-157.8097674,21.30659983,9.9,93
57700,-157.8097672,21.30659995,9.9,93
57700,-157.8097671,21.30660007,9.9,93
57700,-157.8097669,21.3066002,9.9,93
57800,-157.8097669,21.30660045,9.9,93
57800,-157.8097667,21.3066006,9.9,93
57800,-157.8097667,21.30660077,9.9,93
57900,-157.8097665,21.30660093,9.9,93
57900,-157.8097663,21.30660109,9.9,93
57900,-157.8097663,21.3066013,9.9,93
58000,-157.8097661,21.30660146,9.9,93
58000,-157.8097659,21.30660164,9.9,93
58000,-157.8097657,21.30660181,9.9,93
58100,-157.8097655,21.306602,9.9,93
58100,-157.8097652,21.30660218,9.9,93
58100,-157.8097653,21.30660253,9.9,93
58200,-157.809765,21.30660272,9.9,93
58200,-157.8097648,21.30660292,9.9,93
58300,-157.8097646,21.30660313,9.9,93
58300,-157.8097643,21.30660333,9.9,93
58300,-157.8097641,21.30660354,9.9,93
58400,-157.8097637,21.30660382,9.9,93
58400,-157.8097634,21.30660404,9.9,93
58400,-157.8097633,21.30660425,9.9,93
58500,-157.809763,21.30660447,9.9,93
58500,-157.8097627,21.30660469,9.9,93
58500,-157.8097624,21.30660521,9.9,93
58600,-157.8097621,21.30660545,9.9,93
58600,-157.8097618,21.30660569,9.9,93
58600,-157.8097615,21.30660594,9.9,93
58700,-157.8097612,21.30660619,9.9,93
58700,-157.8097609,21.30660644,9.9,93
58700,-157.8097605,21.306607,9.9,93
58800,-157.8097602,21.30660726,9.9,93
58800,-157.8097599,21.30660753,9.9,93
58800,-157.8097596,21.30660779,9.9,93
58900,-157.8097593,21.30660806,9.9,93
58900,-157.8097589,21.30660833,9.9,93
59000,-157.8097586,21.30660879,9.9,93
59000,-157.8097582,21.30660907,9.9,93
59000,-157.8097579,21.30660935,9.9,93
59100,-157.8097576,21.30660976,9.9,93
59100,-157.8097572,21.30661005,9.9,93
59100,-157.8097569,21.30661033,9.9,93
59200,-157.8097566,21.30661072,9.9,93
59200,-157.8097562,21.30661101,9.9,93
59200,-157.8097559,21.30661131,9.9,93
59300,-157.8097555,21.30661161,9.9,93
59300,-157.8097551,21.30661192,9.9,93
59300,-157.8097547,21.30661252,9.9,93
59400,-157.8097543,21.30661291,9.9,93
59400,-157.809754,21.30661323,9.9,93
59400,-157.8097536,21.30661356,9.9,93
59500,-157.8097532,21.30661389,9.9,93
59500,-157.8097527,21.30661422,9.9,93
59500,-157.8097523,21.3066147,9.9,93
59600,-157.8097519,21.30661505,9.9,93
59600,-157.8097515,21.3066154,9.9,93
59700,-157.8097511,21.30661576,9.9,93
59700,-157.8097506,21.30661627,9.9,93
59700,-157.8097502,21.30661663,9.9,93
59800,-157.8097497,21.30661733,9.9,93
59800,-157.8097492,21.30661771,9.9,93
59800,-157.8097488,21.30661809,9.9,93
59900,-157.8097484,21.30661848,9.9,93
59900,-157.8097479,21.30661886,9.9,93
59900,-157.8097473,21.30661938,9.9,93
60000,-157.8097469,21.30661977,9.9,93
60000,-157.8097464,21.30662031,9.9,93
60000,-157.809746,21.30662069,9.9,93
60100,-157.8097456,21.30662107,9.9,93
60100,-157.8097451,21.30662145,9.9,93
60100,-157.8097447,21.30662206,9.9,93
60200,-157.8097442,21.30662245,9.9,93
60200,-157.8097438,21.30662284,9.9,93
60200,-157.8097433,21.30662323,9.9,93
60300,-157.8097429,21.30662362,9.9,93
60300,-157.8097424,21.30662414,9.9,93
60400,-157.8097418,21.30662468,9.9,93
60400,-157.8097414,21.30662509,9.9,93
60400,-157.8097409,21.3066255,9.9,93
60500,-157.8097405,21.30662591,9.9,93
60500,-157.80974,21.30662633,9.9,93
60500,-157.8097395,21.30662675,9.9,93
60600,-157.8097389,21.30662747,9.9,93
